# Filename: 3Dvlt_constT_0.4_Cc1.11_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=0.4, tempv=0.6, Cc=1.10501, K0c=0.295614, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=250, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.4	0.6	0	0.739035	1	1	0.000315955	0
0.4	0.6	0.04	0.768908	1.04042	0.999627	0.000223083	-3.55486e-05
0.4	0.6	0.08	0.80001	1.08251	0.999279	0.000156456	-6.3757e-05
0.4	0.6	0.12	0.832392	1.12632	0.998958	0.000108997	-8.59913e-05
0.4	0.6	0.16	0.866106	1.17194	0.998663	7.54311e-05	-0.0001034
0.4	0.6	0.2	0.90121	1.21944	0.998394	5.18582e-05	-0.000116941
0.4	0.6	0.24	0.93776	1.2689	0.998151	3.54197e-05	-0.000127405
0.4	0.6	0.28	0.975816	1.32039	0.997931	2.40364e-05	-0.000135438
0.4	0.6	0.32	1.01544	1.37401	0.997735	1.61967e-05	-0.000141565
0.4	0.6	0.36	1.0567	1.42983	0.997561	1.076e-05	-0.000146191
0.4	0.6	0.4	1.09965	1.48796	0.99741	7.03044e-06	-0.000149629
0.4	0.6	0.44	1.14438	1.54848	0.99728	4.51477e-06	-0.000152141
0.4	0.6	0.48	1.19096	1.6115	0.99717	2.84749e-06	-0.000153945
0.4	0.6	0.52	1.23945	1.67712	0.99708	1.76255e-06	-0.000155217
0.4	0.6	0.56	1.28994	1.74543	0.997006	1.06988e-06	-0.000156096
0.4	0.6	0.6	1.3425	1.81656	0.996948	6.36351e-07	-0.000156692
0.4	0.6	0.64	1.39722	1.89061	0.996903	3.70563e-07	-0.000157088
0.4	0.6	0.68	1.4542	1.9677	0.996868	2.11083e-07	-0.000157345
0.4	0.6	0.72	1.5135	2.04795	0.996842	1.17511e-07	-0.000157509
0.4	0.6	0.76	1.57524	2.13148	0.996823	6.38742e-08	-0.00015761
0.4	0.6	0.8	1.63951	2.21844	0.99681	3.38668e-08	-0.000157672
0.4	0.6	0.84	1.7064	2.30896	0.996801	1.74977e-08	-0.000157708
0.4	0.6	0.88	1.77603	2.40317	0.996794	8.80004e-09	-0.000157729
0.4	0.6	0.92	1.8485	2.50124	0.99679	4.30337e-09	-0.000157741
