# Filename: 3Dvlt_constT_0.6_Cc1.11_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=0.6, tempv=0.4, Cc=1.10501, K0c=0.295614, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=250, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.6	0.4	0	0.49269	1	1	0.00463892	0
0.6	0.4	0.04	0.510865	1.03689	0.996233	0.00350591	-0.000539357
0.6	0.4	0.08	0.529725	1.07517	0.992505	0.00263412	-0.000997644
0.6	0.4	0.12	0.549306	1.11491	0.988838	0.00196742	-0.00138476
0.6	0.4	0.16	0.569649	1.1562	0.98525	0.00146069	-0.00170981
0.6	0.4	0.2	0.590798	1.19913	0.981762	0.00107795	-0.00198112
0.6	0.4	0.24	0.612797	1.24378	0.97839	0.000790666	-0.0022062
0.6	0.4	0.28	0.635693	1.29025	0.97515	0.000576391	-0.0023918
0.6	0.4	0.32	0.659536	1.33864	0.972054	0.000417591	-0.00254389
0.6	0.4	0.36	0.684375	1.38906	0.969113	0.000300659	-0.00266775
0.6	0.4	0.4	0.710265	1.44161	0.966338	0.000215114	-0.002768
0.6	0.4	0.44	0.737259	1.49639	0.963732	0.00015294	-0.00284862
0.6	0.4	0.48	0.765412	1.55354	0.961302	0.000108049	-0.00291305
0.6	0.4	0.52	0.794781	1.61315	0.959049	7.58501e-05	-0.00296422
0.6	0.4	0.56	0.825425	1.67534	0.956971	5.29086e-05	-0.00300459
0.6	0.4	0.6	0.857403	1.74025	0.955068	3.66718e-05	-0.00303625
0.6	0.4	0.64	0.890774	1.80798	0.953335	2.5257e-05	-0.00306091
0.6	0.4	0.68	0.925602	1.87867	0.951766	1.72858e-05	-0.00308001
0.6	0.4	0.72	0.961947	1.95244	0.950354	1.17564e-05	-0.0030947
0.6	0.4	0.76	0.999873	2.02942	0.94909	7.94631e-06	-0.00310593
0.6	0.4	0.8	1.03945	2.10974	0.947968	5.31332e-06	-0.00311445
0.6	0.4	0.84	1.08075	2.19357	0.946985	3.49651e-06	-0.00312083
0.6	0.4	0.88	1.12385	2.28104	0.946138	2.26292e-06	-0.00312552
0.6	0.4	0.92	1.16883	2.37233	0.94542	1.43931e-06	-0.00312892
0.6	0.4	0.96	1.21576	2.46759	0.944822	8.99003e-07	-0.00313133
0.6	0.4	1	1.26472	2.56696	0.944332	5.50997e-07	-0.00313302
0.6	0.4	1.04	1.31578	2.67061	0.943939	3.31103e-07	-0.00313418
0.6	0.4	1.08	1.36903	2.77869	0.94363	1.94911e-07	-0.00313495
0.6	0.4	1.12	1.42454	2.89136	0.943392	1.12301e-07	-0.00313546
0.6	0.4	1.16	1.4824	3.00879	0.943213	6.3273e-08	-0.00313579
0.6	0.4	1.2	1.54268	3.13114	0.94308	3.48277e-08	-0.00313599
0.6	0.4	1.24	1.60548	3.25859	0.942985	1.87103e-08	-0.00313612
0.6	0.4	1.28	1.67088	3.39134	0.942918	9.80053e-09	-0.0031362
0.6	0.4	1.32	1.73898	3.52957	0.942872	5.00005e-09	-0.00313624
0.6	0.4	1.36	1.80989	3.67349	0.942842	2.48189e-09	-0.00313626
0.6	0.4	1.4	1.88372	3.82333	0.942822	1.19725e-09	-0.00313628
0.6	0.4	1.44	1.96057	3.97931	0.94281	5.60626e-10	-0.00313629
0.6	0.4	1.48	2.04056	4.14168	0.942802	2.54517e-10	-0.00313629
0.6	0.4	1.52	2.12383	4.31068	0.942798	1.11884e-10	-0.00313629
0.6	0.4	1.56	2.2105	4.48659	0.942795	4.75609e-11	-0.00313629
0.6	0.4	1.6	2.30071	4.66969	0.942794	1.95242e-11	-0.00313629
0.6	0.4	1.64	2.3946	4.86026	0.942793	7.72886e-12	-0.00313629
0.6	0.4	1.68	2.49232	5.05861	0.942792	2.946e-12	-0.00313629
0.6	0.4	1.72	2.59404	5.26505	0.942792	1.07958e-12	-0.00313629
