# Filename: 2DKT_FPinject_vsl_IC1_T0.1_lmax5_dl0.004_tmax10000_dt01e-05_linj3_InjConst1.7e-06_newBC.dat
# Source: 2DKT_FPinject.c
# Source version: 3 (2011 Jun 04 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: RESUME=0, IC=1, iTfrac=0.1, qTfrac=0.95, lmax=5, lsteps=1250, (dl=0.004), lpts=1251, ldatamax=250, linj=3, InjConst=1.7e-06, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853

# time step n_t = 0	t = 0.000000e+00	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
0.1	0.9	0	7.47853	1	8.80373e-33
0.1	0.9	0.02	7.47853	1	2.2043e-08
0.1	0.9	0.04	7.47852	0.999999	3.06556e-08
0.1	0.9	0.06	7.47852	0.999998	3.40208e-08
0.1	0.9	0.08	7.47851	0.999998	3.53356e-08
0.1	0.9	0.1	7.47851	0.999997	3.58493e-08
0.1	0.9	0.12	7.4785	0.999996	3.60501e-08
0.1	0.9	0.14	7.47849	0.999995	3.61286e-08
0.1	0.9	0.16	7.47848	0.999993	3.61592e-08
0.1	0.9	0.18	7.47847	0.999992	3.61713e-08
0.1	0.9	0.2	7.47846	0.999991	3.6176e-08
0.1	0.9	0.22	7.47845	0.999989	3.61779e-08
0.1	0.9	0.24	7.47844	0.999987	3.61786e-08
0.1	0.9	0.26	7.47842	0.999985	3.6179e-08
0.1	0.9	0.28	7.47841	0.999984	3.61791e-08
0.1	0.9	0.3	7.47839	0.999981	3.61793e-08
0.1	0.9	0.32	7.47837	0.999979	3.61793e-08
0.1	0.9	0.34	7.47835	0.999977	3.61794e-08
0.1	0.9	0.36	7.47833	0.999974	3.61795e-08
0.1	0.9	0.38	7.47831	0.999971	3.61796e-08
0.1	0.9	0.4	7.47829	0.999968	3.61797e-08
0.1	0.9	0.42	7.47826	0.999964	3.61799e-08
0.1	0.9	0.44	7.47824	0.999961	3.618e-08
0.1	0.9	0.46	7.4782	0.999957	3.61801e-08
0.1	0.9	0.48	7.47817	0.999952	3.61803e-08
0.1	0.9	0.5	7.47814	0.999947	3.61804e-08
0.1	0.9	0.52	7.4781	0.999942	3.61806e-08
0.1	0.9	0.54	7.47806	0.999937	3.61808e-08
0.1	0.9	0.56	7.47801	0.999931	3.6181e-08
0.1	0.9	0.58	7.47796	0.999924	3.61812e-08
0.1	0.9	0.6	7.47791	0.999917	3.61814e-08
0.1	0.9	0.62	7.47785	0.999909	3.61817e-08
0.1	0.9	0.64	7.47779	0.999901	3.6182e-08
0.1	0.9	0.66	7.47772	0.999892	3.61823e-08
0.1	0.9	0.68	7.47765	0.999882	3.61826e-08
0.1	0.9	0.7	7.47757	0.999872	3.61829e-08
0.1	0.9	0.72	7.47749	0.99986	3.61833e-08
0.1	0.9	0.74	7.47739	0.999848	3.61837e-08
0.1	0.9	0.76	7.47729	0.999834	3.61842e-08
0.1	0.9	0.78	7.47718	0.99982	3.61847e-08
0.1	0.9	0.8	7.47707	0.999804	3.61852e-08
0.1	0.9	0.82	7.47694	0.999787	3.61858e-08
0.1	0.9	0.84	7.4768	0.999769	3.61864e-08
0.1	0.9	0.86	7.47665	0.999749	3.6187e-08
0.1	0.9	0.88	7.47649	0.999727	3.61878e-08
0.1	0.9	0.9	7.47631	0.999703	3.61886e-08
0.1	0.9	0.92	7.47612	0.999678	3.61894e-08
0.1	0.9	0.94	7.47592	0.99965	3.61903e-08
0.1	0.9	0.96	7.47569	0.99962	3.61913e-08
0.1	0.9	0.98	7.47545	0.999588	3.61924e-08
0.1	0.9	1	7.47519	0.999553	3.61936e-08
0.1	0.9	1.02	7.4749	0.999515	3.61948e-08
0.1	0.9	1.04	7.4746	0.999474	3.61962e-08
0.1	0.9	1.06	7.47426	0.999429	3.61977e-08
0.1	0.9	1.08	7.4739	0.999381	3.61993e-08
0.1	0.9	1.1	7.47351	0.999329	3.62011e-08
0.1	0.9	1.12	7.47309	0.999272	3.62029e-08
0.1	0.9	1.14	7.47263	0.999211	3.6205e-08
0.1	0.9	1.16	7.47213	0.999144	3.62072e-08
0.1	0.9	1.18	7.47159	0.999072	3.62096e-08
0.1	0.9	1.2	7.47101	0.998994	3.62122e-08
