T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	 14.1894999999803	 5.00007300623767	6.74973635632075e-06	-0.0725523714071768	3.43997110471901e-06	7.74189805070118e-06	 23129484.4289875
0.999999985081753	1.49182469764127e-08	 13.9209999999809	 5.00009597991938	6.74987008495e-06	-0.0725523695691622	4.49950623957459e-06	1.01264566920832e-05	 10153411.4051484
0.999999977744591	2.22554092849247e-08	 13.6524999999815	 5.00040094563778	6.75164584557984e-06	-0.0725523668271637	5.88571751714457e-06	1.32462230139121e-05	 4417709.40218375
0.999999966798831	3.32011692273655e-08	 13.3838999999821	   5.000394289064	6.75160707421312e-06	-0.0725523627365857	7.69928390450443e-06	1.73277820814698e-05	 1895914.14979776
0.999999950469676	4.95303242439512e-08	 13.1151999999828	 5.00001476039864	6.74939733726135e-06	-0.0725523566341632	1.00719206908554e-05	2.26675683333427e-05	 796968.550310893
0.999999926109439	7.38905609893065e-08	 12.8465999999834	 5.00021888549681	6.75058561436711e-06	-0.0725523475304252	1.31759374626468e-05	2.96533764196512e-05	 324777.159964141
0.999999889768236	1.10231763806416e-07	  12.577999999984	 5.00047993723965	6.7521059726476e-06	-0.0725523339492601	1.7236762425506e-05	3.8792547955972e-05	 126056.088370448
0.999999835553532	1.64446467710971e-07	 12.3092999999847	 5.00027966125243	6.75093950127715e-06	-0.0725523136885734	2.25493085182656e-05	5.07488043897604e-05	 45275.0916091979
0.999999754674698	2.45325301971094e-07	 12.0405999999853	 5.00010500955687	6.74992264775797e-06	-0.0725522834632516	2.94993866647417e-05	6.63904385881211e-05	 14346.1514108446
0.999999634017656	3.6598234443678e-07	 11.7719999999859	 5.00044691855338	6.75191362990127e-06	-0.0725522383725185	3.85917240305187e-05	8.68533710289675e-05	 3709.57215128065
  0.9999994540185	5.45981500331442e-07	 11.5032999999865	 5.00030114814238	6.75106462619711e-06	-0.0725521711053761	5.04866375464213e-05	0.000113623684447781	 746.467091380685
0.999999185491313	8.14508686649681e-07	 11.2345999999872	 5.00016339949717	6.75026256639341e-06	-0.0725520707552964	6.6047960328785e-05	0.000148645482296647	 234.990132385676
0.999998784895825	1.21510417518735e-06	 10.9658999999878	 5.00003126328614	6.7494933896025e-06	-0.072551921052092	8.64057930755886e-05	0.000194462108683207	 206.342758080323
0.999998187277581	1.81272241875151e-06	 10.6972999999884	 5.00040262000089	6.75165560087362e-06	-0.0725516977244298	0.00011303855906479	0.000254400806232167	 199.463446885744
0.999997295735926	2.70426407426153e-06	  10.428599999989	 5.00027803401927	6.75093003113429e-06	-0.0725513645657644	0.000147880435004265	0.00033281447199644	 193.021880937603
0.999995965712065	4.03428793492735e-06	 10.1598999999897	 5.00015660172071	6.75022300112741e-06	-0.0725508675666114	0.00019346174453496	0.000435397574538872	 186.606204911811
0.999993981549621	6.01845037872082e-06	 9.89119999999029	 5.00003859052441	6.74953605665043e-06	-0.0725501261635436	0.000253092792050555	0.000569599790435813	 180.337761084424
0.999991021527084	8.97847291650418e-06	 9.62259999999091	 5.00042415299036	6.7517810626321e-06	-0.072549020189873	0.000331104255607447	0.000745166841078029	 173.998851230799
0.999986605692356	1.33943076439442e-05	 9.35389999999154	 5.00031616026377	6.75115212967735e-06	-0.0725473704201904	0.000433161960356799	0.000974848552566274	 167.671642003291
0.999980018041049	1.99819589510412e-05	 9.08519999999216	 5.00021639545312	6.75057127356217e-06	-0.0725449095714458	0.000566678287523492	0.00127532405817124	 161.324062708451
 0.99997019042013	2.98095798704173e-05	 8.81649999999279	 5.00012865039363	6.75006057567163e-06	-0.0725412390948648	0.000741351002075511	0.00166841309694914	  154.88133409367
0.999955529332523	4.44706674769986e-05	 8.54779999999342	 5.00005866588322	6.74965348438622e-06	-0.0725357648291392	0.000969868217007627	0.00218265990958175	 148.416407287449
0.999933657559937	6.63424400627789e-05	 8.27909999999404	 5.00001506605975	6.74940028619182e-06	-0.072527601241601	0.00126883125439423	0.0028554049792056	 141.911979258634
0.999901028709413	9.89712905874393e-05	 8.01039999999467	 5.00001076164523	6.74937634730853e-06	-0.0725154290647608	0.00165996305110176	0.00373549443894422	 135.466365212926
0.999852352184344	0.000147647815655773	  7.7416999999953	 5.00006505220837	6.74969451420753e-06	-0.072497283939093	0.00217169116292095	0.00488682283451522	 128.921335686176
0.999779735342052	0.000220264657948067	 7.47299999999592	 5.00020677380646	6.75052379373133e-06	-0.0724702432262957	0.00284122286375403	0.00639296443450066	 122.362866160887
0.999671403743256	0.000328596256744433	 7.20429999999655	 5.00047901090069	6.75211755724967e-06	-0.0724299631586756	0.0037172679967968	0.00836322535681421	 115.697269466071
0.999509791988636	0.000490208011363818	 6.93549999999717	 5.00044678574012	6.75194599683933e-06	-0.0723699972886364	0.00486361770419207	0.0109405496563307	 109.003147237015
0.999268695581666	0.000731304418334156	  6.6665999999978	 5.00020631678157	6.75057710220311e-06	-0.0722807979000187	0.00636385581533581	0.0143118333797145	 102.339039154679
0.998909022007235	0.00109097799276508	 6.39769999999843	 5.00040085405865	6.75177154963158e-06	-0.0721482628831128	0.00832758384111191	0.0187213691670788	 95.6111888732323
 0.99837245208581	0.00162754791419004	 6.12859999999906	 5.00024718140209	6.75099673016786e-06	-0.0719516409345069	0.0108986903046121	0.0244883519732497	 88.8913833009009
0.997571983825017	0.00242801617498324	 5.85929999999968	 5.00006822059705	6.75018929216805e-06	-0.0716605505153134	0.0142663959096342	0.0320295748175103	 82.0156911830049
0.996377825503888	0.00362217449611248	 5.58980000000031	 5.00034869438724	6.75228026598844e-06	-0.0712308131621558	0.0186801773685822	0.0418887795365717	  75.296123652496
0.994596350627533	0.00540364937246693	 5.31980000000094	 5.00031981028797	6.75300590451672e-06	-0.0705987757072502	0.0244702269351673	0.0547743857686401	 68.4507962577329
 0.99193870240876	0.00806129759123991	 5.04910000000157	 5.00008292491773	6.75337158992714e-06	-0.0696738550768574	0.0320760541865426	0.0716074868107385	 61.5642861114646
0.987973957158352	0.0120260428416478	  4.7775000000022	 5.00030513035416	6.75807613903676e-06	-0.0683292937891583	0.0420876444081697	0.0935820973029001	 54.7759267621894
0.982059252273938	0.0179407477260622	 4.50430000000284	  5.0000265626898	6.76311650119749e-06	-0.0663917653672135	0.0553069458622904	0.122239066897225	 47.9215095606324
0.973235549448109	0.026764450551891	 4.22890000000348	 5.00013694467542	6.7767970616271e-06	-0.0636318657965109	0.0728440299927361	0.159552857420327	 41.1383568739208
0.960072131647891	0.0399278683521095	 3.95000000000391	 5.00015504111149	6.80243395735269e-06	-0.0597602548265126	0.0962764941469227	0.208025602509098	  34.429579235142
0.940434619868154	0.0595653801318463	 3.66570000000331	 5.00000301759756	6.85160358575531e-06	-0.054439239893114	0.127931350385459	0.270768569269329	 27.8317853040629
0.911138894794921	0.0888611052050787	 3.37310000000269	 5.00016830058104	6.95085042470002e-06	-0.0473285725503367	0.171421742577586	0.351514423267832	 21.5147055853465
0.867434808595364	0.132565191404636	 3.06730000000205	 5.00048915348688	7.14510419699603e-06	-0.0382000271204557	0.232756075126433	0.454391845187983	 15.6544420508183
0.802235973415022	0.197764026584978	 2.74000000000136	 5.00006850377907	7.51066859021272e-06	-0.0271824091689002	0.322856157778182	0.582913165523037	 10.4540759165283
0.704970740835546	0.295029259164454	 2.37730000000059	 5.00011103424985	8.14177805665469e-06	-0.0152357921160586	0.464014312668596	0.736198836694805	  5.9814607234048
0.559868064651659	0.440131935348341	  1.9509999999998	 5.00004741153036	8.57855484686324e-06	-0.00490429984298861	0.710666081830828	0.895455362674589	 2.38001499406575
0.343400308626695	0.656599691373305	 1.35889999999987	 5.00031875756766	4.61842593752363e-06	-0.000211629912484717	 1.28479819833312	0.992952006729215	0.215329809606994
0.0204683639456656	0.979531636054334	                0	 21.7082198732994	1.71777293070036e-55	                0	 21.7082198732994	                1	1.13720701981467e-07
