# Filename: vlt_ThermStates_lmax100_D_Cc0.80.dat
# Source: vlt_ThermStates.c
# Source version: 6 (2011 Mar 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=82.6834044807995098836, THETA=0.6
# Parameter values: N=3, Kthresh=5, dl=0.0001, lmax=100
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0
1	1.99526e-09	2.7903	5.00004	8.83887e-22	5.19734e-09	0.307016	0.725623
1	2.51189e-09	2.7903	5.00004	8.83887e-22	5.19734e-09	0.307016	0.725623
1	3.16228e-09	2.7903	5.00004	8.83887e-22	1.03947e-08	0.307016	0.725623
1	3.98107e-09	2.7903	5.00004	8.83887e-22	1.03947e-08	0.307016	0.725623
1	5.01187e-09	2.7903	5.00004	8.83887e-22	1.03947e-08	0.307016	0.725623
1	6.30957e-09	2.7903	5.00004	8.83887e-22	2.07894e-08	0.307016	0.725623
1	7.94328e-09	2.7903	5.00004	8.83887e-22	2.07894e-08	0.307016	0.725623
1	1e-08	2.7903	5.00004	8.83887e-22	2.07894e-08	0.307016	0.725623
1	1.25893e-08	2.7903	5.00004	8.83887e-22	4.15787e-08	0.307016	0.725623
1	1.58489e-08	2.7903	5.00004	8.83886e-22	4.15787e-08	0.307016	0.725623
1	1.99526e-08	2.7903	5.00004	8.83886e-22	4.15787e-08	0.307016	0.725623
1	2.51189e-08	2.7903	5.00004	8.83886e-22	8.31574e-08	0.307016	0.725623
1	3.16228e-08	2.7903	5.00004	8.83885e-22	8.31574e-08	0.307016	0.725623
1	3.98107e-08	2.7903	5.00004	8.83885e-22	8.31574e-08	0.307016	0.725623
1	5.01187e-08	2.7903	5.00004	8.83884e-22	1.66315e-07	0.307016	0.725623
1	6.30957e-08	2.7903	5.00004	8.83883e-22	1.66315e-07	0.307016	0.725623
1	7.94328e-08	2.7903	5.00004	8.83882e-22	1.66315e-07	0.307016	0.725623
1	1e-07	2.7903	5.00004	8.8388e-22	3.3263e-07	0.307016	0.725623
1	1.25893e-07	2.7903	5.00004	8.83878e-22	3.3263e-07	0.307016	0.725623
1	1.58489e-07	2.7903	5.00004	8.83876e-22	3.3263e-07	0.307016	0.725623
1	1.99526e-07	2.7903	5.00004	8.83873e-22	6.65259e-07	0.307017	0.725623
1	2.51189e-07	2.7903	5.00004	8.83869e-22	6.65259e-07	0.307017	0.725623
1	3.16228e-07	2.7903	5.00004	8.83865e-22	6.65259e-07	0.307017	0.725623
1	3.98107e-07	2.7903	5.00004	8.83859e-22	1.33052e-06	0.307017	0.725623
0.999999	5.01187e-07	2.7903	5.00005	8.83852e-22	1.33052e-06	0.307017	0.725623
0.999999	6.30957e-07	2.7903	5.00005	8.83842e-22	1.33052e-06	0.307017	0.725623
0.999999	7.94328e-07	2.7903	5.00005	8.83831e-22	2.66104e-06	0.307017	0.725624
